SIHcode,City name,IBGE code,,,,
291905,LAJEDO DO TABOCAL,2919058,,,,
291910,LAMARAO,2919108,,,,
291915,LAPAO,2919157,,,,
291920,LAURO DE FREITAS,2919207,,,,
291930,LENCOIS,2919306,,,,
291940,LICINIO DE ALMEIDA,2919405,,,,
291950,LIVRAMENTO DE NOSSA SENHORA,2919504,,,,
291955,LUIS EDUARDO MAGALHAES,2919553,,,,
291960,MACAJUBA,2919603,,,,
291970,MACARANI,2919702,,,,
291980,MACAUBAS,2919801,,,,
291990,MACURURE,2919900,,,,
291992,MADRE DE DEUS,2919926,,,,
291995,MAETINGA,2919959,,,,
292000,MAIQUINIQUE,2920007,,,,
292010,MAIRI,2920106,,,,
292020,MALHADA,2920205,,,,
292030,MALHADA DE PEDRAS,2920304,,,,
292040,MANOEL VITORINO,2920403,,,,
292045,MANSIDAO,2920452,,,,
292050,MARACAS,2920502,,,,
292060,MARAGOGIPE,2920601,,,,
292070,MARAU,2920700,,,,
292080,MARCIONILIO SOUZA,2920809,,,,
292090,MASCOTE,2920908,,,,
292100,MATA DE SAO JOAO,2921005,,,,
292105,MATINA,2921054,,,,
292110,MEDEIROS NETO,2921104,,,,
292120,MIGUEL CALMON,2921203,,,,
292130,MILAGRES,2921302,,,,
292140,MIRANGABA,2921401,,,,
292145,MIRANTE,2921450,,,,
292150,MONTE SANTO,2921500,,,,
292160,MORPARA,2921609,,,,
292170,MORRO DO CHAPEU,2921708,,,,
292180,MORTUGABA,2921807,,,,
292190,MUCUGE,2921906,,,,
292200,MUCURI,2922003,,,,
292205,MULUNGU DO MORRO,2922052,,,,
292210,MUNDO NOVO,2922102,,,,
292220,MUNIZ FERREIRA,2922201,,,,
292225,MUQUEM DE SAO FRANCISCO,2922250,,,,
292230,MURITIBA,2922300,,,,
292240,MUTUIPE,2922409,,,,
292250,NAZARE,2922508,,,,
292260,NILO PECANHA,2922607,,,,
292265,NORDESTINA,2922656,,,,
292270,NOVA CANAA,2922706,,,,
292273,NOVA FATIMA,2922730,,,,
292275,NOVA IBIA,2922755,,,,
292280,NOVA ITARANA,2922805,,,,
292285,NOVA REDENCAO,2922854,,,,
292290,NOVA SOURE,2922904,,,,
292300,NOVA VICOSA,2923001,,,,
292303,NOVO HORIZONTE,2923035,,,,
292305,NOVO TRIUNFO,2923050,,,,
292310,OLINDINA,2923100,,,,
292320,OLIVEIRA DOS BREJINHOS,2923209,,,,
292330,OURICANGAS,2923308,,,,
292335,OUROLANDIA,2923357,,,,
292340,PALMAS DE MONTE ALTO,2923407,,,,
292350,PALMEIRAS,2923506,,,,
292360,PARAMIRIM,2923605,,,,
292370,PARATINGA,2923704,,,,
292380,PARIPIRANGA,2923803,,,,
292390,PAU BRASIL,2923902,,,,
292400,PAULO AFONSO,2924009,,,,
292405,PE DE SERRA,2924058,,,,
292410,PEDRAO,2924108,,,,
292420,PEDRO ALEXANDRE,2924207,,,,
292430,PIATA,2924306,,,,
292440,PILAO ARCADO,2924405,,,,
292450,PINDAI,2924504,,,,
292460,PINDOBACU,2924603,,,,
292465,PINTADAS,2924652,,,,
292467,PIRAI DO NORTE,2924678,,,,
292470,PIRIPA,2924702,,,,
292480,PIRITIBA,2924801,,,,
292490,PLANALTINO,2924900,,,,
292500,PLANALTO,2925006,,,,
292510,POCOES,2925105,,,,
292520,POJUCA,2925204,,,,
292525,PONTO NOVO,2925253,,,,
292530,PORTO SEGURO,2925303,,,,
292540,POTIRAGUA,2925402,,,,
292550,PRADO,2925501,,,,
292560,PRESIDENTE DUTRA,2925600,,,,
292570,PRESIDENTE JANIO QUADROS,2925709,,,,
292575,PRESIDENTE TANCREDO NEVES,2925758,,,,
292580,QUEIMADAS,2925808,,,,
292590,QUIJINGUE,2925907,,,,
292593,QUIXABEIRA,2925931,,,,
292595,RAFAEL JAMBEIRO,2925956,,,,
292600,REMANSO,2926004,,,,
292610,RETIROLANDIA,2926103,,,,
292620,RIACHAO DAS NEVES,2926202,,,,
292630,RIACHAO DO JACUIPE,2926301,,,,
292640,RIACHO DE SANTANA,2926400,,,,
292650,RIBEIRA DO AMPARO,2926509,,,,
292660,RIBEIRA DO POMBAL,2926608,,,,
292665,RIBEIRAO DO LARGO,2926657,,,,
292670,RIO DE CONTAS,2926707,,,,
292680,RIO DO ANTONIO,2926806,,,,
292690,RIO DO PIRES,2926905,,,,
292700,RIO REAL,2927002,,,,
292710,RODELAS,2927101,,,,
292720,RUY BARBOSA,2927200,,,,
292730,SALINAS DA MARGARIDA,2927309,,,,
292740,SALVADOR,2927408,,,,
292750,SANTA BARBARA,2927507,,,,
292760,SANTA BRIGIDA,2927606,,,,
292770,SANTA CRUZ CABRALIA,2927705,,,,
292780,SANTA CRUZ DA VITORIA,2927804,,,,
292790,SANTA INES,2927903,,,,
292800,SANTALUZ,2928000,,,,
292805,SANTA LUZIA,2928059,,,,
292810,SANTA MARIA DA VITORIA,2928109,,,,
292820,SANTANA,1600600,,,,
292830,SANTANOPOLIS,2928307,,,,
292840,SANTA RITA DE CASSIA,2928406,,,,
292850,SANTA TERESINHA,2513802,,,,
292860,SANTO AMARO,2928604,,,,
292870,SANTO ANTONIO DE JESUS,2928703,,,,
292880,SANTO ESTEVAO,2928802,,,,
292890,SAO DESIDERIO,2928901,,,,
292895,SAO DOMINGOS,2928950,,,,
292900,SAO FELIX,2929008,,,,
292905,SAO FELIX DO CORIBE,2929057,,,,
292910,SAO FELIPE,2929107,,,,
292920,SAO FRANCISCO DO CONDE,2929206,,,,
292925,SAO GABRIEL,2929255,,,,
292930,SAO GONCALO DOS CAMPOS,2929305,,,,
292935,SAO JOSE DA VITORIA,2929354,,,,
292937,SAO JOSE DO JACUIPE,2929370,,,,
292940,SAO MIGUEL DAS MATAS,2929404,,,,
292950,SAO SEBASTIAO DO PASSE,2929503,,,,
292960,SAPEACU,2929602,,,,
292970,SATIRO DIAS,2929701,,,,
292975,SAUBARA,2929750,,,,
292980,SAUDE,2929800,,,,
292990,SEABRA,2929909,,,,
293000,SEBASTIAO LARANJEIRAS,2930006,,,,
293010,SENHOR DO BONFIM,2930105,,,,
293015,SERRA DO RAMALHO,2930154,,,,
293020,SENTO SE,2930204,,,,
293030,SERRA DOURADA,2930303,,,,
293040,SERRA PRETA,2930402,,,,
293050,SERRINHA,2930501,,,,
293060,SERROLANDIA,2930600,,,,
293070,SIMOES FILHO,2930709,,,,
293075,SITIO DO MATO,2930758,,,,
293076,SITIO DO QUINTO,2930766,,,,
293077,SOBRADINHO,2930774,,,,
293080,SOUTO SOARES,2930808,,,,
293090,TABOCAS DO BREJO VELHO,2930907,,,,
293100,TANHACU,2931004,,,,
293105,TANQUE NOVO,2931053,,,,
293110,TANQUINHO,2931103,,,,
293120,TAPEROA,2931202,,,,
293130,TAPIRAMUTA,2931301,,,,
293135,TEIXEIRA DE FREITAS,2931350,,,,
293140,TEODORO SAMPAIO,2931400,,,,
293150,TEOFILANDIA,2931509,,,,
293160,TEOLANDIA,2931608,,,,
293170,TERRA NOVA,2931707,,,,
293180,TREMEDAL,2931806,,,,
293190,TUCANO,2931905,,,,
293200,UAUA,2932002,,,,
293210,UBAIRA,2932101,,,,
293220,UBAITABA,2932200,,,,
293230,UBATA,2932309,,,,
293240,UIBAI,2932408,,,,
293245,UMBURANAS,2932457,,,,
293250,UNA,2932507,,,,
293260,URANDI,2932606,,,,
293270,URUCUCA,2932705,,,,
293280,UTINGA,2932804,,,,
293290,VALENCA,2932903,,,,
293300,VALENTE,2933000,,,,
293305,VARZEA DA ROCA,2933059,,,,
293310,VARZEA DO POCO,2933109,,,,
293315,VARZEA NOVA,2933158,,,,
293317,VARZEDO,2933174,,,,
293320,VERA CRUZ,2933208,,,,
293325,VEREDA,2933257,,,,
293330,VITORIA DA CONQUISTA,2933307,,,,
293340,WAGNER,2933406,,,,
293345,WANDERLEY,2933455,,,,
293350,WENCESLAU GUIMARAES,2933505,,,,
293360,XIQUE-XIQUE,2933604,,,,
310010,ABADIA DOS DOURADOS,3100104,,,,
310020,ABAETE,3100203,,,,
310030,ABRE CAMPO,3100302,,,,
310040,ACAIACA,3100401,,,,
310050,ACUCENA,3100500,,,,
310060,AGUA BOA,3100609,,,,
310070,AGUA COMPRIDA,3100708,,,,
310080,AGUANIL,3100807,,,,
310090,AGUAS FORMOSAS,3100906,,,,
310100,AGUAS VERMELHAS,3101003,,,,
310110,AIMORES,3101102,,,,
310120,AIURUOCA,3101201,,,,
310130,ALAGOA,3101300,,,,
310140,ALBERTINA,3101409,,,,
310150,ALEM PARAIBA,3101508,,,,
310160,ALFENAS,3101607,,,,
310163,ALFREDO VASCONCELOS,3101631,,,,
310170,ALMENARA,3101706,,,,
310180,ALPERCATA,3101805,,,,
310190,ALPINOPOLIS,3101904,,,,
310200,ALTEROSA,3102001,,,,
310205,ALTO CAPARAO,3102050,,,,
310210,ALTO RIO DOCE,3102100,,,,
310220,ALVARENGA,3102209,,,,
310230,ALVINOPOLIS,3102308,,,,
310240,ALVORADA DE MINAS,3102407,,,,
310250,AMPARO DO SERRA,3102506,,,,
310260,ANDRADAS,3102605,,,,
310270,CACHOEIRA DE PAJEU,3102704,,,,
310280,ANDRELANDIA,3102803,,,,
310285,ANGELANDIA,3102852,,,,
310290,ANTONIO CARLOS,3102902,,,,
310300,ANTONIO DIAS,3103009,,,,
310310,ANTONIO PRADO DE MINAS,3103108,,,,
310320,ARACAI,3103207,,,,
310330,ARACITABA,3103306,,,,
310340,ARACUAI,3103405,,,,
310350,ARAGUARI,3103504,,,,
310360,ARANTINA,3103603,,,,
310370,ARAPONGA,3103702,,,,
310375,ARAPORA,3103751,,,,
310380,ARAPUA,3103801,,,,
310390,ARAUJOS,3103900,,,,
310400,ARAXA,3104007,,,,
310410,ARCEBURGO,3104106,,,,
310420,ARCOS,3104205,,,,
310430,AREADO,3104304,,,,
310440,ARGIRITA,3104403,,,,
310445,ARICANDUVA,3104452,,,,
310450,ARINOS,3104502,,,,
310460,ASTOLFO DUTRA,3104601,,,,
310470,ATALEIA,3104700,,,,
310480,AUGUSTO DE LIMA,3104809,,,,
310490,BAEPENDI,3104908,,,,
310500,BALDIM,3105004,,,,
310510,BAMBUI,3105103,,,,
310520,BANDEIRA,3105202,,,,
310530,BANDEIRA DO SUL,3105301,,,,
310540,BARAO DE COCAIS,3105400,,,,
310550,BARAO DE MONTE ALTO,3105509,,,,
310560,BARBACENA,3105608,,,,
310570,BARRA LONGA,3105707,,,,
310590,BARROSO,3105905,,,,
310600,BELA VISTA DE MINAS,3106002,,,,
310610,BELMIRO BRAGA,3106101,,,,
310620,BELO HORIZONTE,3106200,,,,
310630,BELO ORIENTE,3106309,,,,
310640,BELO VALE,3106408,,,,
310650,BERILO,3106507,,,,
310660,BERTOPOLIS,3106606,,,,
310665,BERIZAL,3106655,,,,
310670,BETIM,3106705,,,,
310680,BIAS FORTES,3106804,,,,
310690,BICAS,3106903,,,,
310700,BIQUINHAS,3107000,,,,
310710,BOA ESPERANCA,3201001,,,,
310720,BOCAINA DE MINAS,3107208,,,,
310730,BOCAIUVA,3107307,,,,
310740,BOM DESPACHO,3107406,,,,
310750,BOM JARDIM DE MINAS,3107505,,,,
310760,BOM JESUS DA PENHA,3107604,,,,
310770,BOM JESUS DO AMPARO,3107703,,,,
310780,BOM JESUS DO GALHO,3107802,,,,
310790,BOM REPOUSO,3107901,,,,
310800,BOM SUCESSO,3108008,,,,
310810,BONFIM,3108107,,,,
310820,BONFINOPOLIS DE MINAS,3108206,,,,
310825,BONITO DE MINAS,3108255,,,,
310830,BORDA DA MATA,3108305,,,,
310840,BOTELHOS,3108404,,,,
310850,BOTUMIRIM,3108503,,,,
310855,BRASILANDIA DE MINAS,3108552,,,,
310860,BRASILIA DE MINAS,3108602,,,,
310870,BRAS PIRES,3108701,,,,
310880,BRAUNAS,3108800,,,,
310890,BRAZOPOLIS,3108909,,,,
310900,BRUMADINHO,3109006,,,,
310910,BUENO BRANDAO,3109105,,,,
310920,BUENOPOLIS,3109204,,,,
310925,BUGRE,3109253,,,,
310930,BURITIS,3109303,,,,
310940,BURITIZEIRO,3109402,,,,
310945,CABECEIRA GRANDE,3109451,,,,
310950,CABO VERDE,3109501,,,,
310960,CACHOEIRA DA PRATA,3109600,,,,
310970,CACHOEIRA DE MINAS,3109709,,,,
310980,CACHOEIRA DOURADA,5204250,,,,
310990,CAETANOPOLIS,3109907,,,,
311000,CAETE,3110004,,,,
311010,CAIANA,3110103,,,,
311020,CAJURI,3110202,,,,
311030,CALDAS,3110301,,,,
311040,CAMACHO,3110400,,,,
311050,CAMANDUCAIA,3110509,,,,
311060,CAMBUI,3110608,,,,
311070,CAMBUQUIRA,3110707,,,,
311080,CAMPANARIO,3110806,,,,
311090,CAMPANHA,3110905,,,,
311100,CAMPESTRE,2701357,,,,
311110,CAMPINA VERDE,3111101,,,,
311115,CAMPO AZUL,3111150,,,,
311120,CAMPO BELO,3111200,,,,
311130,CAMPO DO MEIO,3111309,,,,
311140,CAMPO FLORIDO,3111408,,,,
311150,CAMPOS ALTOS,3111507,,,,
311160,CAMPOS GERAIS,3111606,,,,
311170,CANAA,3111705,,,,
311180,CANAPOLIS,2906105,,,,
311190,CANA VERDE,3111903,,,,
311200,CANDEIAS,2906501,,,,
311205,CANTAGALO,3112059,,,,
311210,CAPARAO,3112109,,,,
311220,CAPELA NOVA,3112208,,,,
311230,CAPELINHA,3112307,,,,
311240,CAPETINGA,3112406,,,,
311250,CAPIM BRANCO,3112505,,,,
311260,CAPINOPOLIS,3112604,,,,
311265,CAPITAO ANDRADE,3112653,,,,
311270,CAPITAO ENEAS,3112703,,,,
311280,CAPITOLIO,3112802,,,,
311290,CAPUTIRA,3112901,,,,
311300,CARAI,3113008,,,,
311310,CARANAIBA,3113107,,,,
311320,CARANDAI,3113206,,,,
311330,CARANGOLA,3113305,,,,
311340,CARATINGA,3113404,,,,
311350,CARBONITA,3113503,,,,
311360,CAREACU,3113602,,,,
311370,CARLOS CHAGAS,3113701,,,,
311380,CARMESIA,3113800,,,,
311390,CARMO DA CACHOEIRA,3113909,,,,
311400,CARMO DA MATA,3114006,,,,
311410,CARMO DE MINAS,3114105,,,,
311420,CARMO DO CAJURU,3114204,,,,
311430,CARMO DO PARANAIBA,3114303,,,,
311440,CARMO DO RIO CLARO,3114402,,,,
311450,CARMOPOLIS DE MINAS,3114501,,,,
311455,CARNEIRINHO,3114550,,,,
311460,CARRANCAS,3114600,,,,
311470,CARVALHOPOLIS,3114709,,,,
311480,CARVALHOS,3114808,,,,
311490,CASA GRANDE,3114907,,,,
311500,CASCALHO RICO,3115003,,,,
311510,CASSIA,3115102,,,,
311520,CONCEICAO DA BARRA DE MINAS,3115201,,,,
311530,CATAGUASES,3115300,,,,
311535,CATAS ALTAS,3115359,,,,
311540,CATAS ALTAS DA NORUEGA,3115409,,,,
311545,CATUJI,3115458,,,,
311547,CATUTI,3115474,,,,
311550,CAXAMBU,3115508,,,,
311560,CEDRO DO ABAETE,3115607,,,,
311570,CENTRAL DE MINAS,3115706,,,,
311580,CENTRALINA,3115805,,,,
311590,CHACARA,3115904,,,,
311600,CHALE,3116001,,,,
311610,CHAPADA DO NORTE,3116100,,,,
311615,CHAPADA GAUCHA,3116159,,,,
311620,CHIADOR,3116209,,,,
311630,CIPOTANEA,3116308,,,,
311640,CLARAVAL,3116407,,,,
311650,CLARO DOS POCOES,3116506,,,,
311660,CLAUDIO,3116605,,,,
311670,COIMBRA,3116704,,,,
311680,COLUNA,3116803,,,,
311690,COMENDADOR GOMES,3116902,,,,
311700,COMERCINHO,3117009,,,,
311710,CONCEICAO DA APARECIDA,3117108,,,,
311720,CONCEICAO DAS PEDRAS,3117207,,,,
311730,CONCEICAO DAS ALAGOAS,3117306,,,,
311740,CONCEICAO DE IPANEMA,3117405,,,,
311750,CONCEICAO DO MATO DENTRO,3117504,,,,
311760,CONCEICAO DO PARA,3117603,,,,
311770,CONCEICAO DO RIO VERDE,3117702,,,,
311780,CONCEICAO DOS OUROS,3117801,,,,
311783,CONEGO MARINHO,3117836,,,,
311787,CONFINS,3117876,,,,
311790,CONGONHAL,3117900,,,,
311800,CONGONHAS,3118007,,,,
311810,CONGONHAS DO NORTE,3118106,,,,
311820,CONQUISTA,3118205,,,,
311830,CONSELHEIRO LAFAIETE,3118304,,,,
311840,CONSELHEIRO PENA,3118403,,,,
311850,CONSOLACAO,3118502,,,,
311860,CONTAGEM,3118601,,,,
311870,COQUEIRAL,3118700,,,,
311880,CORACAO DE JESUS,3118809,,,,
311890,CORDISBURGO,3118908,,,,
311900,CORDISLANDIA,3119005,,,,
311910,CORINTO,3119104,,,,
311920,COROACI,3119203,,,,
311930,COROMANDEL,3119302,,,,
311940,CORONEL FABRICIANO,3119401,,,,
311950,CORONEL MURTA,3119500,,,,
311960,CORONEL PACHECO,3119609,,,,
311970,CORONEL XAVIER CHAVES,3119708,,,,
311980,CORREGO DANTA,3119807,,,,
311990,CORREGO DO BOM JESUS,3119906,,,,
311995,CORREGO FUNDO,3119955,,,,
312000,CORREGO NOVO,3120003,,,,
312010,COUTO DE MAGALHAES DE MINAS,3120102,,,,
312015,CRISOLITA,3120151,,,,
312020,CRISTAIS,3120201,,,,
312030,CRISTALIA,3120300,,,,
312040,CRISTIANO OTONI,3120409,,,,
312050,CRISTINA,3120508,,,,
312060,CRUCILANDIA,3120607,,,,
312070,CRUZEIRO DA FORTALEZA,3120706,,,,
312080,CRUZILIA,3120805,,,,
312083,CUPARAQUE,3120839,,,,
312087,CURRAL DE DENTRO,3120870,,,,
312090,CURVELO,3120904,,,,
312100,DATAS,3121001,,,,
312110,DELFIM MOREIRA,3121100,,,,
312120,DELFINOPOLIS,3121209,,,,
312125,DELTA,3121258,,,,
312130,DESCOBERTO,3121308,,,,
312140,DESTERRO DE ENTRE RIOS,3121407,,,,
312150,DESTERRO DO MELO,3121506,,,,
312160,DIAMANTINA,3121605,,,,
312170,DIOGO DE VASCONCELOS,3121704,,,,
312180,DIONISIO,3121803,,,,
312190,DIVINESIA,3121902,,,,
312200,DIVINO,3122009,,,,
312210,DIVINO DAS LARANJEIRAS,3122108,,,,
312220,DIVINOLANDIA DE MINAS,3122207,,,,
312230,DIVINOPOLIS,3122306,,,,
312235,DIVISA ALEGRE,3122355,,,,
312240,DIVISA NOVA,3122405,,,,
312245,DIVISOPOLIS,3122454,,,,
312247,DOM BOSCO,3122470,,,,
312250,DOM CAVATI,3122504,,,,
312260,DOM JOAQUIM,3122603,,,,
312270,DOM SILVERIO,3122702,,,,
312280,DOM VICOSO,3122801,,,,
312290,DONA EUSEBIA,3122900,,,,
312300,DORES DE CAMPOS,3123007,,,,
312310,DORES DE GUANHAES,3123106,,,,
312320,DORES DO INDAIA,3123205,,,,
312330,DORES DO TURVO,3123304,,,,
312340,DORESOPOLIS,3123403,,,,
312350,DOURADOQUARA,3123502,,,,
312352,DURANDE,3123528,,,,
312360,ELOI MENDES,3123601,,,,
312370,ENGENHEIRO CALDAS,3123700,,,,
312380,ENGENHEIRO NAVARRO,3123809,,,,
312385,ENTRE FOLHAS,3123858,,,,
312390,ENTRE RIOS DE MINAS,3123908,,,,
312400,ERVALIA,3124005,,,,
312410,ESMERALDAS,3124104,,,,
312420,ESPERA FELIZ,3124203,,,,
312430,ESPINOSA,3124302,,,,
312440,ESPIRITO SANTO DO DOURADO,3124401,,,,
312450,ESTIVA,3124500,,,,
312460,ESTRELA DALVA,3124609,,,,
312470,ESTRELA DO INDAIA,3124708,,,,
312480,ESTRELA DO SUL,3124807,,,,
312490,EUGENOPOLIS,3124906,,,,
312500,EWBANK DA CAMARA,3125002,,,,
312510,EXTREMA,3125101,,,,
312520,FAMA,3125200,,,,
312530,FARIA LEMOS,3125309,,,,
312540,FELICIO DOS SANTOS,3125408,,,,
312550,SAO GONCALO DO RIO PRETO,3125507,,,,
312560,FELISBURGO,3125606,,,,
312570,FELIXLANDIA,3125705,,,,
312580,FERNANDES TOURINHO,3125804,,,,
312590,FERROS,3125903,,,,
312595,FERVEDOURO,3125952,,,,
312600,FLORESTAL,3126000,,,,
312610,FORMIGA,3126109,,,,
312620,FORMOSO,5208103,,,,
312630,FORTALEZA DE MINAS,3126307,,,,
312640,FORTUNA DE MINAS,3126406,,,,
312650,FRANCISCO BADARO,3126505,,,,
312660,FRANCISCO DUMONT,3126604,,,,
312670,FRANCISCO SA,3126703,,,,
312675,FRANCISCOPOLIS,3126752,,,,
312680,FREI GASPAR,3126802,,,,
312690,FREI INOCENCIO,3126901,,,,
312695,FREI LAGONEGRO,3126950,,,,
312700,FRONTEIRA,3127008,,,,
312705,FRONTEIRA DOS VALES,3127057,,,,
312707,FRUTA DE LEITE,3127073,,,,
312710,FRUTAL,3127107,,,,
312720,FUNILANDIA,3127206,,,,
312730,GALILEIA,3127305,,,,
312733,GAMELEIRAS,3127339,,,,
312735,GLAUCILANDIA,3127354,,,,
312737,GOIABEIRA,3127370,,,,
312738,GOIANA,3127388,,,,
312740,GONCALVES,3127404,,,,
312750,GONZAGA,3127503,,,,
312760,GOUVEIA,3127602,,,,
312770,GOVERNADOR VALADARES,3127701,,,,
312780,GRAO MOGOL,3127800,,,,
312790,GRUPIARA,3127909,,,,
312800,GUANHAES,3128006,,,,
312810,GUAPE,3128105,,,,
312820,GUARACIABA,3128204,,,,
312825,GUARACIAMA,3128253,,,,
312830,GUARANESIA,3128303,,,,
312840,GUARANI,3128402,,,,
312850,GUARARA,3128501,,,,
312860,GUARDA-MOR,3128600,,,,
312870,GUAXUPE,3128709,,,,
312880,GUIDOVAL,3128808,,,,
312890,GUIMARANIA,3128907,,,,
312900,GUIRICEMA,3129004,,,,
312910,GURINHATA,3129103,,,,
312920,HELIODORA,3129202,,,,
312930,IAPU,3129301,,,,
312940,IBERTIOGA,3129400,,,,
312950,IBIA,3129509,,,,
312960,IBIAI,3129608,,,,
312965,IBIRACATU,3129657,,,,
312970,IBIRACI,3129707,,,,
312980,IBIRITE,3129806,,,,
312990,IBITIURA DE MINAS,3129905,,,,
313000,IBITURUNA,3130002,,,,
313005,ICARAI DE MINAS,3130051,,,,
313010,IGARAPE,3130101,,,,
313020,IGARATINGA,3130200,,,,
313030,IGUATAMA,3130309,,,,
313040,IJACI,3130408,,,,
313050,ILICINEA,3130507,,,,
313055,IMBE DE MINAS,3130556,,,,
313060,INCONFIDENTES,3130606,,,,
313065,INDAIABIRA,3130655,,,,
313070,INDIANOPOLIS,3130705,,,,
313080,INGAI,3130804,,,,
313090,INHAPIM,3130903,,,,
313100,INHAUMA,3131000,,,,
313110,INIMUTABA,3131109,,,,
313115,IPABA,3131158,,,,
313120,IPANEMA,3131208,,,,
313130,IPATINGA,3131307,,,,
313140,IPIACU,3131406,,,,
313150,IPUIUNA,3131505,,,,
313160,IRAI DE MINAS,3131604,,,,
313170,ITABIRA,3131703,,,,
313180,ITABIRINHA,3131802,,,,
313190,ITABIRITO,3131901,,,,
313200,ITACAMBIRA,3132008,,,,
313210,ITACARAMBI,3132107,,,,
313220,ITAGUARA,3132206,,,,
313230,ITAIPE,3132305,,,,
313240,ITAJUBA,3132404,,,,
313250,ITAMARANDIBA,3132503,,,,
313260,ITAMARATI DE MINAS,3132602,,,,
313270,ITAMBACURI,3132701,,,,
313280,ITAMBE DO MATO DENTRO,3132800,,,,
313290,ITAMOGI,3132909,,,,
313300,ITAMONTE,3133006,,,,
313310,ITANHANDU,3133105,,,,
313320,ITANHOMI,3133204,,,,
313330,ITAOBIM,3133303,,,,
313340,ITAPAGIPE,3133402,,,,
313350,ITAPECERICA,3133501,,,,
313360,ITAPEVA,3133600,,,,
313370,ITATIAIUCU,3133709,,,,
313375,ITAU DE MINAS,3133758,,,,
313380,ITAUNA,3133808,,,,
313390,ITAVERAVA,3133907,,,,
313400,ITINGA,3134004,,,,
313410,ITUETA,3134103,,,,
313420,ITUIUTABA,3134202,,,,
313430,ITUMIRIM,3134301,,,,
313440,ITURAMA,3134400,,,,
313450,ITUTINGA,3134509,,,,
313460,JABOTICATUBAS,3134608,,,,
313470,JACINTO,3134707,,,,
313480,JACUI,3134806,,,,
313490,JACUTINGA,3134905,,,,
313500,JAGUARACU,3135001,,,,
313505,JAIBA,3135050,,,,
313507,JAMPRUCA,3135076,,,,
313510,JANAUBA,3135100,,,,
313520,JANUARIA,3135209,,,,
313530,JAPARAIBA,3135308,,,,
313535,JAPONVAR,3135357,,,,
313540,JECEABA,3135407,,,,
313545,JENIPAPO DE MINAS,3135456,,,,
313550,JEQUERI,3135506,,,,
313560,JEQUITAI,3135605,,,,
313570,JEQUITIBA,3135704,,,,
313580,JEQUITINHONHA,3135803,,,,
313590,JESUANIA,3135902,,,,
313600,JOAIMA,3136009,,,,
313610,JOANESIA,3136108,,,,
313620,JOAO MONLEVADE,3136207,,,,
313630,JOAO PINHEIRO,3136306,,,,
313640,JOAQUIM FELICIO,3136405,,,,
313650,JORDANIA,3136504,,,,
313652,JOSE GONCALVES DE MINAS,3136520,,,,
313655,JOSE RAYDAN,3136553,,,,
313657,JOSENOPOLIS,3136579,,,,
313660,NOVA UNIAO,3136603,,,,
313665,JUATUBA,3136652,,,,
313670,JUIZ DE FORA,3136702,,,,
313680,JURAMENTO,3136801,,,,
313690,JURUAIA,3136900,,,,
313695,JUVENILIA,3136959,,,,
313700,LADAINHA,3137007,,,,
313710,LAGAMAR,3137106,,,,
313720,LAGOA DA PRATA,3137205,,,,
313730,LAGOA DOS PATOS,3137304,,,,
313740,LAGOA DOURADA,3137403,,,,
313750,LAGOA FORMOSA,3137502,,,,
313753,LAGOA GRANDE,3137536,,,,
313760,LAGOA SANTA,5212253,,,,
313770,LAJINHA,3137700,,,,
313780,LAMBARI,3137809,,,,
313790,LAMIM,3137908,,,,
313800,LARANJAL,3138005,,,,
313810,LASSANCE,3138104,,,,
313820,LAVRAS,3138203,,,,
313830,LEANDRO FERREIRA,3138302,,,,
313835,LEME DO PRADO,3138351,,,,
313840,LEOPOLDINA,3138401,,,,
313850,LIBERDADE,3138500,,,,
313860,LIMA DUARTE,3138609,,,,
313862,LIMEIRA DO OESTE,3138625,,,,
313865,LONTRA,3138658,,,,
313867,LUISBURGO,3138674,,,,
313868,LUISLANDIA,3138682,,,,
313870,LUMINARIAS,3138708,,,,
313880,LUZ,3138807,,,,
313890,MACHACALIS,3138906,,,,
313900,MACHADO,3139003,,,,
313910,MADRE DE DEUS DE MINAS,3139102,,,,
313920,MALACACHETA,3139201,,,,
313925,MAMONAS,3139250,,,,
313930,MANGA,3139300,,,,
313940,MANHUACU,3139409,,,,
313950,MANHUMIRIM,3139508,,,,
313960,MANTENA,3139607,,,,
313970,MARAVILHAS,3139706,,,,
313980,MAR DE ESPANHA,3139805,,,,
313990,MARIA DA FE,3139904,,,,
314000,MARIANA,3140001,,,,
314010,MARILAC,3140100,,,,
314015,MARIO CAMPOS,3140159,,,,
314020,MARIPA DE MINAS,3140209,,,,
314030,MARLIERIA,3140308,,,,
314040,MARMELOPOLIS,3140407,,,,
314050,MARTINHO CAMPOS,3140506,,,,
314053,MARTINS SOARES,3140530,,,,
314055,MATA VERDE,3140555,,,,
314060,MATERLANDIA,3140605,,,,
314070,MATEUS LEME,3140704,,,,
314080,MATIAS BARBOSA,3140803,,,,
314085,MATIAS CARDOSO,3140852,,,,
314090,MATIPO,3140902,,,,
314100,MATO VERDE,3141009,,,,
314110,MATOZINHOS,3141108,,,,
314120,MATUTINA,3141207,,,,
314130,MEDEIROS,3141306,,,,
314140,MEDINA,3141405,,,,
314150,MENDES PIMENTEL,3141504,,,,
314160,MERCES,3141603,,,,
314170,MESQUITA,3141702,,,,
314180,MINAS NOVAS,3141801,,,,
314190,MINDURI,3141900,,,,
